CustomerID,Gender,Age,City,AnnualIncome_juta,SpendingScore,Recency_hari,Frequency_bulan,MonetaryValue_ribu,PreferredCategory,Cluster_KMeans,Cluster_Agg,Segment
CUST00314,Female,20,Semarang,30.8,56,3,4,191,Electronics,3,2,New Customers
CUST00315,Male,23,Surabaya,28.1,48,7,3,58,Fashion,3,2,New Customers
CUST00316,Male,19,Semarang,29.9,47,9,1,261,Beauty,3,2,New Customers
CUST00317,Male,48,Surabaya,43.3,38,59,13,172,Home & Living,4,1,Lost Customers
CUST00318,Female,24,Surabaya,36.7,50,13,5,233,Electronics,3,2,New Customers
CUST00319,Female,27,Bandung,35.8,44,10,8,246,Food & Beverage,3,2,New Customers
CUST00320,Male,40,Jakarta,65.0,64,7,31,553,Fashion,1,4,Loyal Customers
CUST00321,Male,28,Jakarta,40.6,47,9,7,130,Beauty,3,2,New Customers
CUST00322,Male,33,Makassar,92.8,93,2,43,946,Beauty,2,3,At Risk
CUST00323,Male,25,Palembang,31.9,56,5,1,289,Beauty,3,2,New Customers
CUST00324,Male,25,Jakarta,33.9,48,11,2,207,Food & Beverage,3,2,New Customers
CUST00325,Male,52,Semarang,52.7,35,59,11,94,Beauty,4,1,Lost Customers
CUST00326,Male,19,Jakarta,98.4,86,4,45,875,Home & Living,2,3,At Risk
CUST00327,Female,30,Bandung,96.0,82,3,45,1027,Food & Beverage,2,3,At Risk
CUST00328,Female,27,Bandung,30.4,42,5,7,114,Home & Living,3,2,New Customers
CUST00329,Female,23,Bandung,31.4,52,4,3,162,Fashion,3,2,New Customers
CUST00330,Male,59,Surabaya,20.1,7,93,2,129,Home & Living,0,0,Champions
CUST00331,Female,43,Makassar,75.2,61,18,33,454,Food & Beverage,1,4,Loyal Customers
CUST00332,Female,31,Surabaya,64.3,59,13,27,629,Beauty,1,4,Loyal Customers
CUST00333,Male,44,Bandung,75.7,50,19,27,327,Beauty,1,4,Loyal Customers
CUST00334,Female,45,Jakarta,54.3,37,51,9,274,Fashion,4,1,Lost Customers
CUST00335,Male,23,Bandung,40.4,52,3,7,243,Fashion,3,2,New Customers
CUST00336,Male,41,Jakarta,74.3,61,18,32,331,Fashion,1,4,Loyal Customers
CUST00337,Female,35,Jakarta,95.9,85,1,45,822,Fashion,2,3,At Risk
CUST00338,Female,25,Bandung,27.2,45,2,4,121,Electronics,3,2,New Customers
CUST00339,Female,45,Surabaya,46.0,35,61,10,119,Sports,4,1,Lost Customers
CUST00340,Male,44,Jakarta,64.1,60,11,30,403,Electronics,1,4,Loyal Customers
CUST00341,Male,35,Semarang,88.3,86,1,44,868,Beauty,2,3,At Risk
CUST00342,Female,23,Makassar,94.8,91,7,48,819,Food & Beverage,2,3,At Risk
CUST00343,Male,30,Yogyakarta,94.0,90,4,47,888,Beauty,2,3,At Risk
CUST00344,Female,62,Palembang,17.9,9,100,5,10,Sports,0,0,Champions
CUST00345,Female,64,Jakarta,21.3,14,99,3,150,Beauty,0,0,Champions
CUST00346,Male,30,Surabaya,97.7,92,7,40,970,Fashion,2,3,At Risk
CUST00347,Male,57,Medan,24.0,8,93,6,125,Fashion,0,0,Champions
CUST00348,Male,28,Makassar,36.4,54,8,4,158,Sports,3,2,New Customers
CUST00349,Male,48,Jakarta,48.6,37,57,14,235,Fashion,4,1,Lost Customers
CUST00350,Male,21,Bandung,41.6,59,4,4,91,Fashion,3,2,New Customers
CUST00351,Male,27,Palembang,92.2,83,1,47,870,Fashion,2,3,At Risk
CUST00352,Female,47,Surabaya,43.2,28,64,8,270,Food & Beverage,4,1,Lost Customers
CUST00353,Female,27,Bandung,107.6,87,5,46,965,Food & Beverage,2,3,At Risk
CUST00354,Male,31,Medan,91.0,81,6,48,888,Home & Living,2,3,At Risk
CUST00355,Male,25,Surabaya,31.3,49,1,1,210,Electronics,3,2,New Customers
CUST00356,Female,43,Semarang,72.5,65,17,33,443,Fashion,1,4,Loyal Customers
CUST00357,Male,47,Jakarta,70.0,57,12,31,492,Sports,1,4,Loyal Customers
CUST00358,Male,59,Jakarta,15.1,6,101,4,169,Electronics,0,0,Champions
CUST00359,Male,60,Surabaya,15.6,13,91,7,121,Fashion,0,0,Champions
CUST00360,Male,64,Palembang,15.5,8,91,4,111,Electronics,0,0,Champions
CUST00361,Female,22,Surabaya,24.8,50,9,4,166,Fashion,3,2,New Customers
CUST00362,Male,55,Yogyakarta,26.0,12,96,1,53,Fashion,0,0,Champions
CUST00363,Male,24,Makassar,27.8,47,7,3,221,Sports,3,2,New Customers
CUST00364,Female,25,Semarang,32.7,48,15,1,148,Beauty,3,2,New Customers
CUST00365,Female,32,Surabaya,94.9,96,1,47,907,Electronics,2,3,At Risk
CUST00366,Female,32,Surabaya,92.0,86,4,43,895,Electronics,2,3,At Risk
CUST00367,Male,27,Medan,95.9,93,6,44,913,Food & Beverage,2,3,At Risk
CUST00368,Male,30,Jakarta,26.3,50,6,4,33,Beauty,3,2,New Customers
CUST00369,Female,60,Surabaya,16.4,14,99,1,17,Electronics,0,0,Champions
CUST00370,Male,61,Makassar,22.8,13,98,1,10,Electronics,0,0,Champions
CUST00371,Male,40,Jakarta,54.5,42,53,5,202,Home & Living,4,1,Lost Customers
CUST00372,Female,28,Makassar,91.4,95,9,41,946,Fashion,2,3,At Risk
CUST00373,Female,61,Bandung,24.8,5,94,4,11,Electronics,0,0,Champions
CUST00374,Male,59,Bandung,15.4,9,90,1,71,Fashion,0,0,Champions
CUST00375,Female,42,Medan,51.4,38,63,7,381,Electronics,4,1,Lost Customers
CUST00376,Male,42,Medan,46.3,33,59,9,278,Fashion,4,1,Lost Customers
CUST00377,Female,40,Bandung,68.6,58,14,27,608,Beauty,1,4,Loyal Customers
CUST00378,Female,31,Semarang,96.8,89,1,47,875,Home & Living,2,3,At Risk
CUST00379,Female,50,Surabaya,42.1,38,57,9,167,Fashion,4,1,Lost Customers
CUST00380,Male,34,Makassar,92.1,92,16,48,993,Fashion,2,3,At Risk
CUST00381,Female,48,Jakarta,54.6,34,55,14,244,Electronics,4,1,Lost Customers
CUST00382,Male,20,Semarang,35.0,51,10,6,99,Food & Beverage,3,2,New Customers
CUST00383,Female,27,Surabaya,92.6,92,7,45,742,Electronics,2,3,At Risk
CUST00384,Male,48,Medan,46.7,30,60,9,226,Sports,4,1,Lost Customers
CUST00385,Female,20,Jakarta,26.5,51,7,2,61,Fashion,3,2,New Customers
CUST00386,Female,19,Surabaya,38.9,52,4,3,153,Home & Living,3,2,New Customers
CUST00387,Male,26,Palembang,21.3,47,8,6,11,Fashion,3,2,New Customers
CUST00388,Female,42,Bandung,61.6,63,11,30,489,Beauty,1,4,Loyal Customers
CUST00389,Male,58,Bandung,24.1,11,96,5,195,Fashion,0,0,Champions
CUST00390,Male,46,Jakarta,55.0,35,56,10,116,Electronics,4,1,Lost Customers
CUST00391,Male,24,Bandung,33.6,50,2,3,295,Electronics,3,2,New Customers
CUST00392,Male,43,Makassar,67.8,51,15,32,381,Electronics,1,4,Loyal Customers
CUST00393,Male,28,Surabaya,88.6,86,11,45,882,Fashion,2,3,At Risk
CUST00394,Male,30,Bandung,91.1,80,12,48,890,Home & Living,2,3,At Risk
CUST00395,Female,48,Medan,44.9,30,60,11,235,Food & Beverage,4,1,Lost Customers
CUST00396,Male,19,Surabaya,100.2,83,1,45,982,Electronics,2,3,At Risk
CUST00397,Male,50,Surabaya,46.8,33,57,10,151,Sports,4,1,Lost Customers
CUST00398,Female,25,Jakarta,29.2,52,3,7,109,Electronics,3,2,New Customers
CUST00399,Male,26,Jakarta,29.3,53,9,2,161,Food & Beverage,3,2,New Customers
CUST00400,Female,28,Jakarta,93.1,83,3,47,821,Beauty,2,3,At Risk
CUST00401,Female,63,Jakarta,18.9,10,96,3,10,Sports,0,0,Champions
CUST00402,Male,20,Semarang,32.9,53,7,1,124,Fashion,3,2,New Customers
CUST00403,Female,26,Jakarta,31.9,48,1,5,239,Food & Beverage,3,2,New Customers
CUST00404,Female,33,Yogyakarta,98.3,84,1,47,888,Fashion,2,3,At Risk
CUST00405,Female,23,Bandung,25.5,49,9,4,303,Electronics,3,2,New Customers
CUST00406,Male,62,Bandung,22.5,13,91,2,52,Food & Beverage,0,0,Champions
CUST00407,Female,44,Jakarta,68.1,60,10,33,554,Food & Beverage,1,4,Loyal Customers
CUST00408,Female,19,Jakarta,25.8,47,2,9,315,Fashion,3,2,New Customers
CUST00409,Female,60,Makassar,25.5,10,98,6,103,Electronics,0,0,Champions
CUST00410,Male,52,Medan,41.4,33,62,13,273,Fashion,4,1,Lost Customers
CUST00411,Female,63,Jakarta,19.6,16,91,5,29,Food & Beverage,0,0,Champions
CUST00412,Female,45,Medan,72.0,62,10,28,420,Home & Living,1,4,Loyal Customers
CUST00413,Female,63,Jakarta,27.8,19,88,7,14,Home & Living,0,0,Champions
CUST00414,Male,21,Semarang,35.6,48,11,10,223,Fashion,3,2,New Customers
CUST00415,Male,26,Yogyakarta,103.2,81,7,50,1026,Beauty,2,3,At Risk
CUST00416,Male,23,Semarang,29.6,56,8,3,289,Food & Beverage,3,2,New Customers
CUST00417,Female,52,Makassar,52.8,37,65,7,297,Food & Beverage,4,1,Lost Customers
CUST00418,Female,53,Medan,56.5,36,56,9,305,Electronics,4,1,Lost Customers
CUST00419,Male,22,Jakarta,35.9,45,9,4,306,Fashion,3,2,New Customers
CUST00420,Female,32,Semarang,86.0,89,5,43,961,Electronics,2,3,At Risk
CUST00421,Female,41,Surabaya,73.0,58,13,29,345,Food & Beverage,1,4,Loyal Customers
CUST00422,Male,54,Makassar,28.5,12,106,4,169,Home & Living,0,0,Champions
CUST00423,Male,34,Bandung,98.6,88,8,44,877,Food & Beverage,2,3,At Risk
CUST00424,Male,44,Jakarta,65.3,67,9,29,450,Fashion,1,4,Loyal Customers
CUST00425,Female,58,Jakarta,26.8,10,97,3,195,Beauty,0,0,Champions
CUST00426,Female,62,Bandung,14.8,13,96,1,194,Electronics,0,0,Champions
CUST00427,Female,60,Bandung,25.8,16,100,3,58,Electronics,0,0,Champions
CUST00428,Male,23,Makassar,96.7,86,1,40,873,Electronics,2,3,At Risk
CUST00429,Male,25,Jakarta,35.0,62,7,4,184,Fashion,3,2,New Customers
CUST00430,Male,18,Makassar,23.6,47,1,3,172,Fashion,3,2,New Customers
CUST00431,Male,61,Surabaya,21.5,22,100,5,26,Home & Living,0,0,Champions
CUST00432,Male,26,Bandung,94.0,83,5,42,882,Electronics,2,3,At Risk
CUST00433,Male,62,Bandung,21.5,17,99,3,92,Electronics,0,0,Champions
CUST00434,Female,60,Surabaya,21.8,20,95,1,70,Food & Beverage,0,0,Champions
CUST00435,Female,26,Jakarta,34.0,50,11,3,128,Home & Living,3,2,New Customers
CUST00436,Male,23,Jakarta,100.5,86,4,42,868,Fashion,2,3,At Risk
CUST00437,Female,46,Jakarta,64.6,62,22,31,484,Fashion,1,4,Loyal Customers
CUST00438,Female,29,Semarang,96.1,86,9,43,901,Food & Beverage,2,3,At Risk
CUST00439,Male,46,Medan,70.9,55,15,29,648,Fashion,1,4,Loyal Customers
CUST00440,Male,44,Medan,74.2,58,24,30,453,Fashion,1,4,Loyal Customers
CUST00441,Male,44,Yogyakarta,57.6,62,17,29,555,Fashion,1,4,Loyal Customers
CUST00442,Male,31,Bandung,91.2,82,2,49,781,Food & Beverage,2,3,At Risk
CUST00443,Female,60,Semarang,15.9,9,99,5,43,Food & Beverage,0,0,Champions
CUST00444,Male,66,Medan,24.0,11,99,1,207,Electronics,0,0,Champions
CUST00445,Male,29,Yogyakarta,97.3,84,5,46,928,Electronics,2,3,At Risk
CUST00446,Male,62,Medan,21.3,8,96,1,157,Electronics,0,0,Champions
CUST00447,Male,48,Jakarta,67.2,64,17,26,439,Fashion,1,4,Loyal Customers
CUST00448,Female,47,Semarang,45.5,28,55,10,220,Home & Living,4,1,Lost Customers
CUST00449,Female,31,Surabaya,96.6,89,6,46,902,Fashion,2,3,At Risk
CUST00450,Male,28,Surabaya,31.9,48,9,1,228,Sports,3,2,New Customers
CUST00451,Female,50,Surabaya,46.5,38,60,10,348,Home & Living,4,1,Lost Customers
CUST00452,Female,49,Makassar,63.6,57,11,28,591,Fashion,1,4,Loyal Customers
CUST00453,Female,33,Bandung,93.8,82,6,40,923,Sports,2,3,At Risk
CUST00454,Female,25,Bandung,30.9,51,8,6,206,Food & Beverage,3,2,New Customers
CUST00455,Male,21,Jakarta,27.9,51,7,7,104,Beauty,3,2,New Customers
CUST00456,Female,55,Surabaya,23.0,9,99,6,60,Electronics,0,0,Champions
CUST00457,Female,50,Yogyakarta,42.9,36,63,11,241,Food & Beverage,4,1,Lost Customers
CUST00458,Female,21,Bandung,32.3,49,2,6,177,Beauty,3,2,New Customers
CUST00459,Female,28,Surabaya,32.8,58,5,3,104,Home & Living,3,2,New Customers
CUST00460,Male,41,Jakarta,49.4,40,62,15,282,Sports,4,1,Lost Customers
CUST00461,Female,48,Surabaya,43.9,40,65,10,236,Sports,4,1,Lost Customers
CUST00462,Male,46,Jakarta,67.6,58,11,29,551,Home & Living,1,4,Loyal Customers
CUST00463,Male,44,Jakarta,67.0,58,12,32,446,Fashion,1,4,Loyal Customers
CUST00464,Male,46,Surabaya,43.7,34,56,8,367,Beauty,4,1,Lost Customers
CUST00465,Female,40,Jakarta,67.6,65,14,26,461,Home & Living,1,4,Loyal Customers
CUST00466,Male,27,Semarang,99.6,92,9,46,894,Electronics,2,3,At Risk
CUST00467,Female,40,Medan,70.6,58,11,34,536,Fashion,1,4,Loyal Customers
CUST00468,Male,44,Semarang,47.1,28,58,4,292,Beauty,4,1,Lost Customers
CUST00469,Female,28,Surabaya,33.2,51,13,1,82,Home & Living,3,2,New Customers
CUST00470,Male,38,Jakarta,63.5,61,19,27,551,Fashion,1,4,Loyal Customers
CUST00471,Female,39,Medan,52.4,30,59,10,346,Food & Beverage,4,1,Lost Customers
CUST00472,Female,44,Jakarta,52.9,26,58,7,290,Sports,4,1,Lost Customers
CUST00473,Male,63,Jakarta,16.7,17,89,4,21,Food & Beverage,0,0,Champions
CUST00474,Female,30,Semarang,38.9,56,3,9,148,Electronics,3,2,New Customers
CUST00475,Male,31,Yogyakarta,96.0,82,6,45,758,Home & Living,2,3,At Risk
CUST00476,Female,45,Jakarta,64.8,59,17,28,380,Fashion,1,4,Loyal Customers
CUST00477,Female,24,Semarang,35.1,54,7,5,261,Food & Beverage,3,2,New Customers
CUST00478,Male,28,Surabaya,91.7,87,1,47,974,Food & Beverage,2,3,At Risk
CUST00479,Female,24,Surabaya,36.8,50,7,9,125,Fashion,3,2,New Customers
CUST00480,Male,29,Yogyakarta,25.2,56,18,5,129,Home & Living,3,2,New Customers
CUST00481,Female,28,Medan,85.4,87,2,41,907,Fashion,2,3,At Risk
CUST00482,Female,62,Makassar,19.0,15,85,1,32,Electronics,0,0,Champions
CUST00483,Female,46,Semarang,46.7,32,54,8,206,Fashion,4,1,Lost Customers
CUST00484,Male,44,Bandung,49.5,38,55,9,421,Beauty,4,1,Lost Customers
CUST00485,Male,62,Semarang,27.6,8,95,1,67,Food & Beverage,0,0,Champions
CUST00486,Male,29,Semarang,90.0,94,1,41,962,Beauty,2,3,At Risk
CUST00487,Female,49,Bandung,46.4,38,56,13,232,Electronics,4,1,Lost Customers
CUST00488,Male,22,Jakarta,33.5,49,4,6,125,Electronics,3,2,New Customers
CUST00489,Female,44,Surabaya,45.2,36,61,10,243,Electronics,4,1,Lost Customers
CUST00490,Male,44,Surabaya,53.5,34,51,11,312,Home & Living,4,1,Lost Customers
CUST00491,Male,22,Medan,35.9,47,9,2,209,Food & Beverage,3,2,New Customers
CUST00492,Male,29,Surabaya,100.9,90,1,48,1028,Fashion,2,3,At Risk
CUST00493,Female,25,Jakarta,89.0,93,2,44,862,Home & Living,2,3,At Risk
CUST00494,Female,55,Jakarta,17.7,14,90,2,139,Fashion,0,0,Champions
CUST00495,Female,29,Jakarta,101.8,99,4,45,885,Food & Beverage,2,3,At Risk
CUST00496,Female,60,Bandung,22.9,20,93,1,85,Beauty,0,0,Champions
CUST00497,Female,46,Jakarta,55.3,31,52,13,262,Fashion,4,1,Lost Customers
CUST00498,Female,40,Jakarta,73.0,63,12,31,446,Home & Living,1,4,Loyal Customers
CUST00499,Male,59,Jakarta,19.8,10,93,1,156,Food & Beverage,0,0,Champions
CUST00500,Female,24,Palembang,96.7,80,9,48,1040,Beauty,2,3,At Risk
CUST00501,Female,26,Jakarta,102.1,88,1,49,786,Fashion,2,3,At Risk
CUST00502,Female,25,Bandung,29.4,47,6,7,247,Fashion,3,2,New Customers
CUST00503,Male,38,Medan,64.5,61,12,28,566,Fashion,1,4,Loyal Customers
CUST00504,Male,47,Jakarta,48.8,37,62,10,223,Electronics,4,1,Lost Customers
CUST00505,Female,25,Palembang,35.8,51,7,1,124,Fashion,3,2,New Customers
CUST00506,Male,23,Jakarta,28.4,51,7,1,102,Fashion,3,2,New Customers
CUST00507,Female,29,Yogyakarta,92.7,86,6,40,980,Electronics,2,3,At Risk
CUST00508,Male,53,Surabaya,48.0,34,63,12,223,Home & Living,4,1,Lost Customers
CUST00509,Female,24,Surabaya,40.7,52,1,6,220,Sports,3,2,New Customers
CUST00510,Female,66,Bandung,21.1,19,90,4,37,Fashion,0,0,Champions
CUST00511,Male,42,Palembang,71.8,59,12,30,586,Sports,1,4,Loyal Customers
CUST00512,Female,43,Medan,45.2,28,63,12,88,Fashion,4,1,Lost Customers
CUST00513,Female,48,Makassar,54.8,36,58,11,259,Electronics,4,1,Lost Customers
CUST00514,Male,48,Jakarta,52.2,38,57,14,273,Beauty,4,1,Lost Customers
CUST00515,Male,60,Yogyakarta,31.0,15,100,1,33,Beauty,0,0,Champions
CUST00516,Female,48,Jakarta,64.8,59,15,28,596,Food & Beverage,1,4,Loyal Customers
CUST00517,Male,27,Surabaya,98.2,89,1,48,820,Sports,2,3,At Risk
CUST00518,Female,28,Jakarta,32.8,53,6,6,106,Fashion,3,2,New Customers
CUST00519,Female,48,Yogyakarta,74.6,61,10,31,609,Fashion,1,4,Loyal Customers
CUST00520,Male,46,Bandung,50.4,35,60,8,117,Beauty,4,1,Lost Customers
CUST00521,Female,46,Jakarta,46.2,41,57,8,239,Fashion,4,1,Lost Customers
CUST00522,Male,48,Surabaya,46.7,39,62,11,298,Beauty,4,1,Lost Customers
CUST00523,Male,30,Surabaya,95.2,89,9,45,804,Electronics,2,3,At Risk
CUST00524,Female,58,Jakarta,25.3,9,94,4,271,Home & Living,0,0,Champions
CUST00525,Male,23,Surabaya,94.5,92,1,44,1073,Beauty,2,3,At Risk
CUST00526,Female,46,Surabaya,62.3,61,5,28,383,Beauty,1,4,Loyal Customers
CUST00527,Male,25,Yogyakarta,89.7,81,2,45,777,Sports,2,3,At Risk
CUST00528,Male,44,Makassar,50.8,45,60,11,114,Fashion,4,1,Lost Customers
CUST00529,Male,27,Jakarta,97.3,84,1,42,846,Food & Beverage,2,3,At Risk
CUST00530,Female,59,Yogyakarta,24.9,13,98,1,10,Sports,0,0,Champions
CUST00531,Male,49,Semarang,65.6,60,4,28,396,Electronics,1,4,Loyal Customers
CUST00532,Male,30,Bandung,105.7,87,7,48,833,Food & Beverage,2,3,At Risk
CUST00533,Male,31,Bandung,91.3,80,4,45,869,Electronics,2,3,At Risk
CUST00534,Female,63,Yogyakarta,10.3,15,96,1,23,Fashion,0,0,Champions
CUST00535,Male,48,Surabaya,50.3,31,58,10,164,Electronics,4,1,Lost Customers
CUST00536,Female,26,Surabaya,27.0,44,14,7,147,Fashion,3,2,New Customers
CUST00537,Male,44,Medan,47.8,29,56,6,195,Home & Living,4,1,Lost Customers
CUST00538,Female,58,Semarang,15.1,1,98,1,111,Beauty,0,0,Champions
CUST00539,Female,48,Surabaya,42.1,35,59,8,158,Food & Beverage,4,1,Lost Customers
CUST00540,Female,27,Yogyakarta,97.7,88,3,45,993,Fashion,2,3,At Risk
CUST00541,Male,48,Surabaya,71.6,58,15,28,482,Fashion,1,4,Loyal Customers
CUST00542,Male,23,Surabaya,100.5,91,3,44,978,Beauty,2,3,At Risk
CUST00543,Female,28,Jakarta,97.5,83,7,45,935,Electronics,2,3,At Risk
CUST00544,Male,20,Bandung,24.8,46,7,3,263,Home & Living,3,2,New Customers
CUST00545,Female,45,Palembang,48.3,31,54,6,151,Electronics,4,1,Lost Customers
CUST00546,Male,39,Semarang,61.4,60,20,31,406,Beauty,1,4,Loyal Customers
CUST00547,Female,49,Bandung,39.2,34,57,6,279,Fashion,4,1,Lost Customers
CUST00548,Male,44,Palembang,65.5,62,17,32,376,Fashion,1,4,Loyal Customers
CUST00549,Female,29,Jakarta,94.6,90,4,46,971,Electronics,2,3,At Risk
CUST00550,Male,50,Surabaya,68.7,66,12,28,443,Sports,1,4,Loyal Customers
CUST00551,Female,27,Makassar,88.5,89,4,47,861,Beauty,2,3,At Risk
CUST00552,Female,42,Bandung,71.8,57,7,30,569,Food & Beverage,1,4,Loyal Customers
CUST00553,Female,47,Jakarta,47.5,35,58,10,278,Electronics,4,1,Lost Customers
CUST00554,Male,44,Bandung,50.5,32,54,11,161,Beauty,4,1,Lost Customers
CUST00555,Male,50,Jakarta,41.2,34,63,13,253,Sports,4,1,Lost Customers
CUST00556,Female,24,Bandung,36.7,46,6,2,223,Electronics,3,2,New Customers
CUST00557,Female,44,Medan,47.8,33,59,8,295,Food & Beverage,4,1,Lost Customers
CUST00558,Male,33,Jakarta,87.2,83,6,47,890,Sports,2,3,At Risk
CUST00559,Male,26,Palembang,91.5,95,1,47,764,Home & Living,2,3,At Risk
CUST00560,Female,64,Makassar,13.6,17,94,2,10,Food & Beverage,0,0,Champions
CUST00561,Male,58,Bandung,27.2,9,91,2,15,Fashion,0,0,Champions
CUST00562,Female,57,Surabaya,10.0,10,89,5,225,Home & Living,0,0,Champions
CUST00563,Female,63,Jakarta,21.4,10,92,1,113,Sports,0,0,Champions
CUST00564,Female,29,Medan,29.1,55,4,8,259,Food & Beverage,3,2,New Customers
CUST00565,Male,61,Surabaya,19.6,11,98,1,214,Food & Beverage,0,0,Champions
CUST00566,Male,24,Surabaya,36.2,51,12,7,93,Electronics,3,2,New Customers
CUST00567,Female,31,Surabaya,88.6,88,3,41,921,Beauty,2,3,At Risk
CUST00568,Female,47,Makassar,65.9,60,8,32,456,Fashion,1,4,Loyal Customers
CUST00569,Female,29,Makassar,96.0,87,10,42,879,Home & Living,2,3,At Risk
CUST00570,Female,49,Semarang,52.2,34,50,8,132,Fashion,4,1,Lost Customers
CUST00571,Female,31,Semarang,93.6,96,4,44,881,Electronics,2,3,At Risk
CUST00572,Female,26,Bandung,27.5,52,11,7,42,Home & Living,3,2,New Customers
CUST00573,Female,53,Semarang,52.3,34,61,14,347,Food & Beverage,4,1,Lost Customers
CUST00574,Male,44,Makassar,65.2,57,11,27,657,Electronics,1,4,Loyal Customers
CUST00575,Female,28,Bandung,91.4,91,8,46,832,Beauty,2,3,At Risk
CUST00576,Female,45,Yogyakarta,38.9,39,55,9,240,Fashion,4,1,Lost Customers
CUST00577,Female,39,Palembang,67.0,57,19,30,563,Fashion,1,4,Loyal Customers
CUST00578,Male,60,Jakarta,22.7,16,102,3,142,Food & Beverage,0,0,Champions
CUST00579,Female,61,Palembang,15.7,13,95,2,80,Electronics,0,0,Champions
CUST00580,Female,46,Jakarta,65.7,59,23,36,471,Food & Beverage,1,4,Loyal Customers
CUST00581,Female,48,Yogyakarta,50.7,33,57,12,238,Electronics,4,1,Lost Customers
CUST00582,Male,31,Makassar,92.6,86,4,44,974,Electronics,2,3,At Risk
CUST00583,Female,31,Yogyakarta,36.7,47,10,4,232,Fashion,3,2,New Customers
CUST00584,Male,43,Bandung,49.0,36,52,9,134,Fashion,4,1,Lost Customers
CUST00585,Female,59,Jakarta,17.6,15,99,6,65,Electronics,0,0,Champions
CUST00586,Female,27,Jakarta,97.6,87,1,46,893,Food & Beverage,2,3,At Risk
CUST00587,Female,23,Surabaya,34.1,55,11,2,208,Home & Living,3,2,New Customers
CUST00588,Female,46,Jakarta,43.1,41,56,12,232,Fashion,4,1,Lost Customers
CUST00589,Male,26,Palembang,92.2,88,1,45,802,Electronics,2,3,At Risk
CUST00590,Male,49,Jakarta,47.8,31,60,10,241,Food & Beverage,4,1,Lost Customers
CUST00591,Male,66,Medan,16.5,12,81,3,31,Beauty,0,0,Champions
CUST00592,Male,65,Bandung,29.4,13,94,1,10,Electronics,0,0,Champions
CUST00593,Male,57,Jakarta,19.9,8,91,4,34,Electronics,0,0,Champions
CUST00594,Male,40,Jakarta,66.1,57,22,28,492,Electronics,1,4,Loyal Customers
CUST00595,Male,44,Yogyakarta,72.7,59,14,32,519,Electronics,1,4,Loyal Customers
CUST00596,Male,45,Makassar,64.3,57,12,33,471,Fashion,1,4,Loyal Customers
CUST00597,Female,44,Medan,70.3,58,17,29,519,Fashion,1,4,Loyal Customers
CUST00598,Female,26,Jakarta,91.8,89,1,42,760,Home & Living,2,3,At Risk
CUST00599,Female,22,Jakarta,29.2,50,9,5,171,Fashion,3,2,New Customers
CUST00600,Female,64,Semarang,27.3,10,88,6,50,Fashion,0,0,Champions
CUST00601,Female,46,Semarang,39.3,31,56,8,206,Home & Living,4,1,Lost Customers
CUST00602,Female,64,Palembang,17.7,11,98,2,119,Food & Beverage,0,0,Champions
CUST00603,Male,26,Jakarta,94.9,82,1,43,748,Fashion,2,3,At Risk
CUST00604,Female,64,Medan,22.4,12,97,3,134,Fashion,0,0,Champions
CUST00605,Female,39,Bandung,56.3,52,12,30,356,Fashion,1,4,Loyal Customers
CUST00606,Female,22,Jakarta,35.3,51,8,4,65,Fashion,3,2,New Customers
CUST00607,Female,23,Surabaya,30.5,46,2,7,272,Electronics,3,2,New Customers
CUST00608,Female,59,Surabaya,17.8,8,99,4,31,Electronics,0,0,Champions
CUST00609,Female,35,Bandung,101.6,83,11,43,950,Home & Living,2,3,At Risk
CUST00610,Male,46,Surabaya,50.9,36,51,7,217,Sports,4,1,Lost Customers
CUST00611,Female,66,Bandung,16.2,14,97,1,191,Electronics,0,0,Champions
CUST00612,Male,26,Medan,35.1,54,11,4,133,Electronics,3,2,New Customers
CUST00613,Female,48,Surabaya,38.9,34,53,13,196,Electronics,4,1,Lost Customers
CUST00614,Female,43,Surabaya,45.7,35,57,12,336,Fashion,4,1,Lost Customers
CUST00615,Female,60,Medan,15.9,15,94,4,10,Home & Living,0,0,Champions
